Timestamp,Machine_ID,Temperature_C,Vibration_mm_s,Pressure_bar
1/1/24 8:18,Machine_3,74.15,1.46,5.09
1/1/24 8:19,Machine_7,70.28,1.77,4.77
1/1/24 8:20,Machine_7,65.35,1.85,4.55
1/1/24 8:21,Machine_1,72.64,0.9,6.09
1/1/24 8:22,Machine_3,74.09,1.48,4.44
1/1/24 8:23,Machine_6,69.36,1.88,4.65
1/1/24 8:24,Machine_3,76.44,1.53,5.05
1/1/24 8:25,Machine_1,69.03,1.31,5.41
1/1/24 8:26,Machine_2,75.73,1.76,4.99
1/1/24 8:27,Machine_4,69.86,1.27,4.3
1/1/24 8:28,Machine_1,67.18,1.68,5.31
1/1/24 8:29,Machine_7,70.94,1.81,5.84
1/1/24 8:30,Machine_1,70.7,1.12,4.22
1/1/24 8:31,Machine_6,62.12,1.39,5.48
1/1/24 8:32,Machine_8,77.25,1.3,5.01
1/1/24 8:33,Machine_9,69.46,1.73,4.11
1/1/24 8:34,Machine_7,72.38,1.5,5.05
1/1/24 8:35,Machine_4,72.21,1.81,4.24
1/1/24 8:36,Machine_6,66.39,1.1,5.4
1/1/24 8:37,Machine_10,65.45,1.27,4.47
1/1/24 8:38,Machine_8,78.09,1.77,5.29
1/1/24 8:39,Machine_7,63.69,1.09,4.7
1/1/24 8:40,Machine_9,68.93,1.88,4.46
1/1/24 8:41,Machine_6,68.82,1.32,4.77
1/1/24 8:42,Machine_3,77.11,2.33,5.5
1/1/24 8:43,Machine_4,70.27,2.01,5.48
1/1/24 8:44,Machine_1,81.94,1.33,5.18
1/1/24 8:45,Machine_1,72.33,1.94,4.75
1/1/24 8:46,Machine_4,69.32,2.02,5.33
1/1/24 8:47,Machine_6,62.79,1.64,4.94
1/1/24 8:48,Machine_9,68.83,1.64,4.11
1/1/24 8:49,Machine_5,69.28,1.69,4.24
1/1/24 8:50,Machine_1,69.86,1.11,5.16
1/1/24 8:51,Machine_1,67.42,1.25,5.01
1/1/24 8:52,Machine_2,65.97,1.09,4.51
1/1/24 8:53,Machine_8,67.71,1.81,5.65
1/1/24 8:54,Machine_7,62.39,1.21,5.47
1/1/24 8:55,Machine_8,69.49,0.96,5.52
1/1/24 8:56,Machine_4,71.44,1.37,5.16
1/1/24 8:57,Machine_8,59.97,1.91,5.36
1/1/24 8:58,Machine_4,74.81,1.82,4.55
1/1/24 8:59,Machine_10,72.12,0.92,4.25
1/1/24 9:00,Machine_9,68.02,1.75,5.27
1/1/24 9:01,Machine_9,72.47,1.62,4.87
1/1/24 9:02,Machine_4,67.92,1.43,4.27
1/1/24 9:03,Machine_8,71.62,1.22,5.13
1/1/24 9:04,Machine_4,63.66,1.54,4.68
1/1/24 9:05,Machine_3,74.73,1.43,5.35
1/1/24 9:06,Machine_7,76.21,1.17,4.57
1/1/24 9:07,Machine_8,62.87,1.19,5.48
1/1/24 9:08,Machine_1,63.37,1.53,4.19
1/1/24 9:09,Machine_10,67.06,1.67,5.64
1/1/24 9:10,Machine_7,67.65,1.45,4.6
1/1/24 9:11,Machine_8,66.22,1.58,4.64
1/1/24 9:12,Machine_4,77.19,1.85,4.7
1/1/24 9:13,Machine_6,60.31,1.61,4.75
1/1/24 9:14,Machine_3,68.01,1.31,5.13
1/1/24 9:15,Machine_10,70,1.79,5.56
1/1/24 9:16,Machine_1,75.4,1.73,4.61
1/1/24 9:17,Machine_9,68.01,1.22,5.25
1/1/24 9:18,Machine_6,65.6,0.88,4.91
1/1/24 9:19,Machine_3,69.4,1.37,4.84
1/1/24 9:20,Machine_2,65.46,1.81,4.95
1/1/24 9:21,Machine_6,67.11,1.37,5.55
1/1/24 9:22,Machine_6,65.35,2.08,4.83
1/1/24 9:23,Machine_8,61.05,1.18,5.46
1/1/24 9:24,Machine_6,72.02,1.89,5.95
1/1/24 9:25,Machine_1,74.45,1.74,4.95
1/1/24 9:26,Machine_7,78.54,1.43,5.3
1/1/24 9:27,Machine_5,73.26,1.69,5.45
1/1/24 9:28,Machine_2,63.63,1.48,5.96
1/1/24 9:29,Machine_3,79.01,1.46,4.94
1/1/24 9:30,Machine_8,73.73,1.22,4.74
1/1/24 9:31,Machine_3,71.93,1.1,4.79
1/1/24 9:32,Machine_7,69.73,1.78,5.09
1/1/24 9:33,Machine_5,69.57,1.83,4.8
1/1/24 9:34,Machine_10,67.61,1.7,4.42
1/1/24 9:35,Machine_4,71.61,1.56,5.1
1/1/24 9:36,Machine_1,67.37,1.29,5.19
1/1/24 9:37,Machine_1,78.06,1.2,5.05
1/1/24 9:38,Machine_8,78.38,2.05,4.48
1/1/24 9:39,Machine_8,73.35,1.45,5.19
1/1/24 9:40,Machine_10,71.37,0.89,4.93
1/1/24 9:41,Machine_10,66.01,1.51,5.08
1/1/24 9:42,Machine_1,73.43,1.94,5.44
1/1/24 9:43,Machine_5,74.44,2.05,5.4
1/1/24 9:44,Machine_7,69.07,2.01,4.74
1/1/24 9:45,Machine_3,70.24,1.2,4.21
1/1/24 9:46,Machine_2,68.26,1.23,3.98
1/1/24 9:47,Machine_2,77.98,1.52,4.71
1/1/24 9:48,Machine_3,71.73,1.66,4.42
1/1/24 9:49,Machine_2,68.6,1.2,5.66
1/1/24 9:50,Machine_1,69.05,1.57,4.92
1/1/24 9:51,Machine_3,71.22,2.11,5.15
1/1/24 9:52,Machine_9,73.56,1.46,4.99
1/1/24 9:53,Machine_2,69.96,1.39,5.46
1/1/24 9:54,Machine_7,74.25,1.51,4.73
1/1/24 9:55,Machine_10,62.4,1.78,4.92
1/1/24 9:56,Machine_2,65.29,1.65,4.99
1/1/24 9:57,Machine_8,68.19,1.39,5.6
1/1/24 9:58,Machine_4,65.63,1.33,4.35
1/1/24 9:59,Machine_1,66.77,1.69,4.78
1/1/24 10:00,Machine_3,66.78,1.94,4.73
1/1/24 10:01,Machine_4,69.39,1.25,4.82
1/1/24 10:02,Machine_10,72.69,1.24,5.7
1/1/24 10:03,Machine_8,72.94,1.12,5.17
1/1/24 10:04,Machine_10,71.16,1.19,4.96
1/1/24 10:05,Machine_4,69.82,1.64,5.33
1/1/24 10:06,Machine_1,79.64,1.8,4.87
1/1/24 10:07,Machine_1,67.78,1.75,4.35
1/1/24 10:08,Machine_8,63.55,0.98,5.6
1/1/24 10:09,Machine_9,67.31,1.71,4.2
1/1/24 10:10,Machine_5,67.67,1.31,4.81
1/1/24 10:11,Machine_9,69.8,1.56,4.8
1/1/24 10:12,Machine_3,74.03,0.8,4.6
1/1/24 10:13,Machine_3,68.96,1.13,5.25
1/1/24 10:14,Machine_2,67.17,1.71,4.32
1/1/24 10:15,Machine_2,67.53,1.2,4.31
1/1/24 10:16,Machine_3,77.33,1.19,5.01
1/1/24 10:17,Machine_9,66.08,1.25,4.11
1/1/24 10:18,Machine_9,67.39,1.35,5.35
1/1/24 10:19,Machine_9,67.29,0.93,4.9
1/1/24 10:20,Machine_9,76.88,0.99,4.52
1/1/24 10:21,Machine_6,58.09,1.66,5.03
1/1/24 10:22,Machine_2,66.35,1.66,5.6
1/1/24 10:23,Machine_7,66.37,1.04,5.05
1/1/24 10:24,Machine_3,73.25,1.56,5.32
1/1/24 10:25,Machine_5,61.89,1,5.3
1/1/24 10:26,Machine_7,66.43,1.59,5.39
1/1/24 10:27,Machine_6,68.3,0.83,3.66
1/1/24 10:28,Machine_6,67.9,1.44,5.32
1/1/24 10:29,Machine_3,67.55,1.36,4.66
1/1/24 10:30,Machine_10,66.09,1.32,5
1/1/24 10:31,Machine_6,66.83,1.27,5.06
1/1/24 10:32,Machine_5,64.31,1.35,4.89
1/1/24 10:33,Machine_3,68.56,2,4.97
1/1/24 10:34,Machine_8,70.3,1.67,5.33
1/1/24 10:35,Machine_4,66.32,1.64,4.45
1/1/24 10:36,Machine_3,72.73,1.63,5.57
1/1/24 10:37,Machine_7,72.33,1.68,5.01
1/1/24 10:38,Machine_10,66.39,1.66,4.98
1/1/24 10:39,Machine_1,72.45,1.05,5.35
1/1/24 10:40,Machine_2,77.5,1.29,5.13
1/1/24 10:41,Machine_4,72.62,1.4,5.61
1/1/24 10:42,Machine_10,67.87,1.06,4.71
1/1/24 10:43,Machine_2,73.62,0.67,5.08
1/1/24 10:44,Machine_3,71.97,0.99,4.82
1/1/24 10:45,Machine_1,69.59,1.44,4.36
1/1/24 10:46,Machine_7,75.77,1.96,4.68
1/1/24 10:47,Machine_1,73.7,1.4,5.15
1/1/24 10:48,Machine_1,70.9,1.38,5.06
1/1/24 10:49,Machine_4,68.63,0.97,4.98
1/1/24 10:50,Machine_10,71.66,1.98,4.91
1/1/24 10:51,Machine_10,70.44,1.35,5.06
1/1/24 10:52,Machine_10,74.15,1.18,5.05
1/1/24 10:53,Machine_3,67.99,1.72,4.8
1/1/24 10:54,Machine_10,75.24,1.39,5.36
1/1/24 10:55,Machine_3,72.11,1.66,4.41
1/1/24 10:56,Machine_6,69.2,1.96,5.23
1/1/24 10:57,Machine_8,61.36,0.59,5.05
1/1/24 10:58,Machine_9,72.73,1.12,5.67
1/1/24 10:59,Machine_9,76.16,1.49,5.16
1/1/24 11:00,Machine_9,69.15,1.32,5.24
1/1/24 11:01,Machine_9,74.59,1.91,5.37
1/1/24 11:02,Machine_4,63.82,1.53,5.83
1/1/24 11:03,Machine_6,77.48,1.82,5.06
1/1/24 11:04,Machine_2,72.04,1.54,5.78
1/1/24 11:05,Machine_5,68.88,1.47,5.11
1/1/24 11:06,Machine_7,62.34,1.85,5.47
1/1/24 11:07,Machine_7,68.62,1.77,4.5
1/1/24 11:08,Machine_7,74.45,1.4,5.4
1/1/24 11:09,Machine_3,67.78,0.85,5.78
1/1/24 11:10,Machine_9,70.94,1.14,4.96
1/1/24 11:11,Machine_3,75.3,1.3,4.89
1/1/24 11:12,Machine_5,71.48,1.07,5.04
1/1/24 11:13,Machine_8,63.53,1.47,4.33
1/1/24 11:14,Machine_10,64.61,1.11,5.19
1/1/24 11:15,Machine_9,72.54,1.18,4.69
1/1/24 11:16,Machine_8,74.84,1.33,6.2
1/1/24 11:17,Machine_10,71.63,1.22,5.74
1/1/24 11:18,Machine_8,68.8,1.33,5.23
1/1/24 11:19,Machine_2,69.84,1.61,5.01
1/1/24 11:20,Machine_7,65.21,1.57,4.96
1/1/24 11:21,Machine_2,75.89,1.9,3.6
1/1/24 11:22,Machine_6,65.51,1.59,5.81
1/1/24 11:23,Machine_5,70.01,1.44,5.29
1/1/24 11:24,Machine_7,65.55,1.36,4.74
1/1/24 11:25,Machine_2,72.75,1.37,4.74
1/1/24 11:26,Machine_10,62.03,0.98,4.66
1/1/24 11:27,Machine_1,65.98,1.16,5.19
1/1/24 11:28,Machine_4,66.29,1.62,4.36
1/1/24 11:29,Machine_7,68.17,1.63,4.56
1/1/24 11:30,Machine_1,69.6,1.45,5.22
1/1/24 11:31,Machine_4,66.03,1.86,5.31
1/1/24 11:32,Machine_9,69.54,1.7,4.48
1/1/24 11:33,Machine_2,71.19,1.3,5.53
1/1/24 11:34,Machine_5,72.59,1.2,5.47
1/1/24 11:35,Machine_4,64.32,1.62,4.66
1/1/24 11:36,Machine_9,70.82,1.18,4.97
1/1/24 11:37,Machine_3,74.46,1.77,5.51
1/1/24 11:38,Machine_1,66.01,1.23,5.57
1/1/24 11:39,Machine_6,66.67,1.19,5.1
1/1/24 11:40,Machine_4,73.67,1.46,4.56
1/1/24 11:41,Machine_4,74.81,1.9,5.03
1/1/24 11:42,Machine_4,68.38,1.79,4.66
1/1/24 11:43,Machine_1,61.68,0.95,5.42
1/1/24 11:44,Machine_6,69.8,1.19,5.87
1/1/24 11:45,Machine_6,62.96,1.48,5.15
1/1/24 11:46,Machine_3,68.3,1.49,5.89
1/1/24 11:47,Machine_4,65.07,1.11,4.41
1/1/24 11:48,Machine_6,74.38,1.66,4.29
1/1/24 11:49,Machine_2,61.96,1.12,5.15
1/1/24 11:50,Machine_2,68.06,1.43,4.21
1/1/24 11:51,Machine_1,71.56,1.82,4.99
1/1/24 11:52,Machine_3,72.99,1.66,5.6
1/1/24 11:53,Machine_9,65.75,1.77,4.42
1/1/24 11:54,Machine_5,64.18,1.36,6.01
1/1/24 11:55,Machine_5,66.64,1.53,5.21
1/1/24 11:56,Machine_8,63.62,1.99,5.51
1/1/24 11:57,Machine_1,65.92,1.85,4.41
1/1/24 11:58,Machine_8,69.65,0.93,4.05
1/1/24 11:59,Machine_6,62.46,1.5,5.24
1/1/24 12:00,Machine_2,74.5,1.58,5.08
1/1/24 12:01,Machine_2,61.09,1.42,4.77
1/1/24 12:02,Machine_3,72.55,1.68,5.29
1/1/24 12:03,Machine_5,69.55,1.26,5.23
1/1/24 12:04,Machine_9,69.84,1.26,5.34
1/1/24 12:05,Machine_8,72.39,1.58,5.06
1/1/24 12:06,Machine_5,74.88,1.66,4.9
1/1/24 12:07,Machine_3,78.78,1.5,5.49
1/1/24 12:08,Machine_3,70.83,1.38,5.27
1/1/24 12:09,Machine_7,68.59,0.97,5.16
1/1/24 12:10,Machine_9,80.5,1.38,4.81
1/1/24 12:11,Machine_5,72.97,0.93,4.35
1/1/24 12:12,Machine_1,68.42,1,4.92
1/1/24 12:13,Machine_9,68.71,1.54,5.61
1/1/24 12:14,Machine_8,58.11,1.79,4.99
1/1/24 12:15,Machine_5,69.15,1,5.84
1/1/24 12:16,Machine_5,73.05,1.63,5.41
1/1/24 12:17,Machine_1,73.5,1.16,4.47
1/1/24 12:18,Machine_7,73.34,1.49,5.61
1/1/24 12:19,Machine_2,68.41,1.2,5.31
1/1/24 12:20,Machine_3,66.22,2.2,4.53
1/1/24 12:21,Machine_1,76.72,1.86,5.47
1/1/24 12:22,Machine_4,67.46,1.3,5.55
1/1/24 12:23,Machine_1,78.28,1.19,4.81
1/1/24 12:24,Machine_7,75.38,1.5,5.6
1/1/24 12:25,Machine_6,75.73,1.76,4.99
1/1/24 12:26,Machine_2,72.4,1.33,5.23
1/1/24 12:27,Machine_9,73.19,1.79,5.5
1/1/24 12:28,Machine_2,75.68,1.17,4.84
1/1/24 12:29,Machine_5,71.26,1.46,5.13
1/1/24 12:30,Machine_4,72.56,1.36,4.32
1/1/24 12:31,Machine_10,74.76,1.53,4.61
1/1/24 12:32,Machine_2,59.18,1.46,5.65
1/1/24 12:33,Machine_5,63.27,1.75,4.74
1/1/24 12:34,Machine_2,68.13,1.75,5.79
1/1/24 12:35,Machine_9,71.08,1.8,4.87
1/1/24 12:36,Machine_4,74.92,1.46,4.6
1/1/24 12:37,Machine_2,69.63,1.53,4.01
1/1/24 12:38,Machine_10,71.25,1.46,5.77
1/1/24 12:39,Machine_7,71.45,1.79,4.78
1/1/24 12:40,Machine_4,64.08,1.51,4.22
1/1/24 12:41,Machine_9,71.05,1.46,4.7
1/1/24 12:42,Machine_5,70.37,1.25,5.42
1/1/24 12:43,Machine_4,67,1.67,5.3
1/1/24 12:44,Machine_9,74.55,1.22,4.74
1/1/24 12:45,Machine_7,65.46,1.51,5.53
1/1/24 12:46,Machine_5,71.41,1.52,4.92
1/1/24 12:47,Machine_5,62.26,2.06,5.4
1/1/24 12:48,Machine_5,69.05,1.13,3.83
1/1/24 12:49,Machine_4,73.41,1.54,5.19
1/1/24 12:50,Machine_7,75.08,2.1,5.77
1/1/24 12:51,Machine_4,74.13,1.51,4.72
1/1/24 12:52,Machine_8,74.51,1.84,4.39
1/1/24 12:53,Machine_3,62.6,1.64,5
1/1/24 12:54,Machine_7,68.38,2.12,6.02
1/1/24 12:55,Machine_3,77.01,1.38,4.73
1/1/24 12:56,Machine_9,74.42,0.9,4.91
1/1/24 12:57,Machine_8,64.73,2.09,4.68
1/1/24 12:58,Machine_2,72.87,1.52,4.29
1/1/24 12:59,Machine_3,61.78,1.37,5.69
1/1/24 13:00,Machine_3,76.22,1.48,4.87
1/1/24 13:01,Machine_7,73.44,1.7,4.45
1/1/24 13:02,Machine_6,72.93,1.55,4.4
1/1/24 13:03,Machine_1,79.31,1.07,5.65
1/1/24 13:04,Machine_1,69.62,1.5,5.78
1/1/24 13:05,Machine_7,64.46,1.73,5.01
1/1/24 13:06,Machine_5,79.8,1.77,4.8
1/1/24 13:07,Machine_4,78.13,1.35,4.77
1/1/24 13:08,Machine_4,68.98,1.72,4.13
1/1/24 13:09,Machine_2,69.62,1.61,5.18
1/1/24 13:10,Machine_2,62.51,1.81,4.81
1/1/24 13:11,Machine_8,65.63,1.62,5.01
1/1/24 13:12,Machine_2,73.98,1.63,5.21
1/1/24 13:13,Machine_6,61.87,1.26,4.57
1/1/24 13:14,Machine_8,70.01,1.49,4.75
1/1/24 13:15,Machine_3,77.21,1.64,4.78
1/1/24 13:16,Machine_3,65.99,2.03,5.97
1/1/24 13:17,Machine_4,84.01,1.12,4.93
1/1/24 13:18,Machine_8,75.11,1.25,5.09
1/1/24 13:19,Machine_9,67.11,1.8,5.22
1/1/24 13:20,Machine_10,64.72,1.42,5.07
1/1/24 13:21,Machine_9,66.52,2.03,5.83
1/1/24 13:22,Machine_7,64.17,0.87,4.35
1/1/24 13:23,Machine_6,71.09,1.33,5.93
1/1/24 13:24,Machine_7,67.32,1.62,5.25
1/1/24 13:25,Machine_9,71.04,1.46,5.16
1/1/24 13:26,Machine_9,73.27,1.23,4.8
1/1/24 13:27,Machine_5,70.06,1.66,4.01
1/1/24 13:28,Machine_6,66.5,2.02,5.97
1/1/24 13:29,Machine_7,61.64,1.58,5.59
1/1/24 13:30,Machine_4,73.57,1.16,4.89
1/1/24 13:31,Machine_7,71.14,1.2,4.64
1/1/24 13:32,Machine_3,77.72,1.27,4.93
1/1/24 13:33,Machine_5,64.01,1.87,4.41
1/1/24 13:34,Machine_5,63.95,1.55,6.08
1/1/24 13:35,Machine_9,76.39,1.5,4.45
1/1/24 13:36,Machine_4,68.39,1.59,5.26
1/1/24 13:37,Machine_5,67.57,1.65,4.43
1/1/24 13:38,Machine_1,72.52,1.9,4.6
1/1/24 13:39,Machine_10,76.34,1.64,5.34
1/1/24 13:40,Machine_1,70.11,1.6,5.49
1/1/24 13:41,Machine_8,72.65,1.52,5.23
1/1/24 13:42,Machine_3,67.22,1.47,4.9
1/1/24 13:43,Machine_3,67.4,1.57,4.84
1/1/24 13:44,Machine_8,66.38,1.2,4.1
1/1/24 13:45,Machine_6,69.41,1.79,5.33
1/1/24 13:46,Machine_9,65.18,1.57,4.88
1/1/24 13:47,Machine_5,71.55,1.04,5.61
1/1/24 13:48,Machine_8,77.26,0.92,6.12
1/1/24 13:49,Machine_3,65.28,1.23,4.78
1/1/24 13:50,Machine_2,76.6,1.45,5.21
1/1/24 13:51,Machine_8,70.17,1.54,6.09
1/1/24 13:52,Machine_5,72.46,0.96,4.33
1/1/24 13:53,Machine_1,73.45,1.16,4.14
1/1/24 13:54,Machine_9,69.8,1.53,5.19
1/1/24 13:55,Machine_7,70.88,1.59,5.73
1/1/24 13:56,Machine_3,71.5,1.51,4.98
1/1/24 13:57,Machine_5,74.53,1.68,4.88
1/1/24 13:58,Machine_8,65.93,1.43,5.65
1/1/24 13:59,Machine_9,72.68,1.52,5.56
1/1/24 14:00,Machine_4,70.12,1.63,4.84
1/1/24 14:01,Machine_9,76.43,1.28,6.13
1/1/24 14:02,Machine_3,63.03,1.8,5.07
1/1/24 14:03,Machine_7,65.33,1.55,5.18
1/1/24 14:04,Machine_10,75.71,1.18,5.22
1/1/24 14:05,Machine_1,73.15,1.78,5.12
1/1/24 14:06,Machine_1,67.9,1.19,4.87
1/1/24 14:07,Machine_8,68.11,1.07,5.25
1/1/24 14:08,Machine_4,61.38,1.23,5.19
1/1/24 14:09,Machine_5,63.94,1.41,5.41
1/1/24 14:10,Machine_5,78.05,0.91,4.16
1/1/24 14:11,Machine_3,70.49,1.7,5.52
1/1/24 14:12,Machine_7,61.44,1.47,5.04
1/1/24 14:13,Machine_7,71.52,1.94,5.22
1/1/24 14:14,Machine_9,68.23,1.64,4.68
1/1/24 14:15,Machine_10,67.84,1.37,4.89
1/1/24 14:16,Machine_9,67.79,1.74,4.01
1/1/24 14:17,Machine_10,68.92,1.78,4.8
1/1/24 14:18,Machine_10,66.64,1.91,3.91
1/1/24 14:19,Machine_9,73.43,1.54,5.53
1/1/24 14:20,Machine_9,71.04,1.26,5.27
1/1/24 14:21,Machine_9,68.52,1.86,5.79
1/1/24 14:22,Machine_2,72.38,1.66,5.63
1/1/24 14:23,Machine_4,72.52,1.15,4.91
1/1/24 14:24,Machine_9,70.7,1.37,5.66
1/1/24 14:25,Machine_7,73.36,1.34,4.95
1/1/24 14:26,Machine_2,62.96,1.51,5.41
1/1/24 14:27,Machine_4,70.49,1.42,4.71
1/1/24 14:28,Machine_1,71.85,1.41,4.23
1/1/24 14:29,Machine_1,71.02,1.91,5.72
1/1/24 14:30,Machine_10,66.67,1.6,5.16
1/1/24 14:31,Machine_5,65.81,1.25,4.3
1/1/24 14:32,Machine_5,71.36,1.6,5.4
1/1/24 14:33,Machine_10,72.17,1.4,4.57
1/1/24 14:34,Machine_5,65.01,1.21,5.51
1/1/24 14:35,Machine_7,75.55,1.23,4.88
1/1/24 14:36,Machine_3,65.93,1.75,4.33
1/1/24 14:37,Machine_6,71.63,1.31,4.96
1/1/24 14:38,Machine_10,75.59,2,4.96
1/1/24 14:39,Machine_6,63.62,1.76,5.35
1/1/24 14:40,Machine_5,62.64,1.36,5.18
1/1/24 14:41,Machine_8,72.15,1.19,4.94
1/1/24 14:42,Machine_7,69.14,1.42,5.28
1/1/24 14:43,Machine_9,67.86,1.61,5.78
1/1/24 14:44,Machine_6,70.6,1.47,4.52
1/1/24 14:45,Machine_2,71.49,1.99,4.96
1/1/24 14:46,Machine_6,61.77,1.3,5.41
1/1/24 14:47,Machine_1,68.94,1.43,5.11
1/1/24 14:48,Machine_6,70.9,1.5,4.85
1/1/24 14:49,Machine_9,64.98,1.89,5.25
1/1/24 14:50,Machine_7,69.41,1.3,5.9
1/1/24 14:51,Machine_1,74.28,1.96,5.01
1/1/24 14:52,Machine_4,66.05,1.87,5.03
1/1/24 14:53,Machine_7,71.63,1.45,5.62
1/1/24 14:54,Machine_6,71.29,1.71,4.81
1/1/24 14:55,Machine_4,72.29,1.67,5.65
1/1/24 14:56,Machine_7,74.44,1.09,5.23
1/1/24 14:57,Machine_3,76.84,1.06,4.13
1/1/24 14:58,Machine_9,70.73,1.89,4.25
1/1/24 14:59,Machine_9,62.99,1.24,5.39
1/1/24 15:00,Machine_3,71.28,1.72,4.65
1/1/24 15:01,Machine_5,72.97,0.58,4.49
1/1/24 15:02,Machine_4,70.78,1.47,5
1/1/24 15:03,Machine_6,80.93,1.2,5.15
1/1/24 15:04,Machine_8,73.43,1.96,5.3
1/1/24 15:05,Machine_9,64.8,1.37,4.44
1/1/24 15:06,Machine_9,69.59,1.37,4.73
1/1/24 15:07,Machine_6,71.87,1.87,5.32
1/1/24 15:08,Machine_1,72.51,1.44,4.7
1/1/24 15:09,Machine_6,68.71,1.28,4.96
1/1/24 15:10,Machine_3,67.5,1.95,5.23
1/1/24 15:11,Machine_7,76.61,1.82,5.33
1/1/24 15:12,Machine_2,66.13,2.03,4.48
1/1/24 15:13,Machine_1,57.32,1.57,4.45
1/1/24 15:14,Machine_9,70.31,1.54,5.48
1/1/24 15:15,Machine_8,73.66,1.47,4.55
1/1/24 15:16,Machine_9,72.15,1.72,5.47
1/1/24 15:17,Machine_1,70.44,0.99,4.97
1/1/24 15:18,Machine_1,69.2,1.12,5.14
1/1/24 15:19,Machine_4,72.77,1.46,5.22
1/1/24 15:20,Machine_10,75.5,1.46,4.75
1/1/24 15:21,Machine_8,66.22,1.46,6.28
1/1/24 15:22,Machine_4,67.8,1.03,5.03
1/1/24 15:23,Machine_4,65.95,1.44,5.27
1/1/24 15:24,Machine_5,76.19,1.23,4.05
1/1/24 15:25,Machine_3,76.6,1.91,3.95
1/1/24 15:26,Machine_1,68.53,1.34,4.76
1/1/24 15:27,Machine_3,68.98,1.63,4.95
1/1/24 15:28,Machine_6,73.22,0.97,4.4
1/1/24 15:29,Machine_4,67.3,1.55,4.52
1/1/24 15:30,Machine_1,65.96,1.59,5.64
1/1/24 15:31,Machine_2,67.03,1.46,4.84
1/1/24 15:32,Machine_8,76.73,1.78,4.77
1/1/24 15:33,Machine_6,79.1,1.39,4.16
1/1/24 15:34,Machine_1,67.25,1.11,4.89
1/1/24 15:35,Machine_3,75.82,1.62,4.1
1/1/24 15:36,Machine_10,66.39,1.61,4.99
1/1/24 15:37,Machine_9,71.07,1.76,5.09
1/1/24 15:38,Machine_6,71.83,1.32,4.54
1/1/24 15:39,Machine_9,71.62,1.52,5.56
1/1/24 15:40,Machine_3,59.72,1.94,4.96
1/1/24 15:41,Machine_10,66.87,1.5,5.25
1/1/24 15:42,Machine_2,70.18,1.26,4.02
1/1/24 15:43,Machine_5,61.02,1.14,5.09
1/1/24 15:44,Machine_1,64.35,1.74,4.87
1/1/24 15:45,Machine_5,76.15,1.9,4.59
1/1/24 15:46,Machine_1,72.46,1.68,4.08
1/1/24 15:47,Machine_8,70.93,1.72,5.13
1/1/24 15:48,Machine_9,77.03,1.85,5.98
1/1/24 15:49,Machine_3,71.8,1.82,4.96
1/1/24 15:50,Machine_8,74.2,1.47,4.71
1/1/24 15:51,Machine_9,64.06,1.39,4.32
1/1/24 15:52,Machine_5,59.16,1.38,4.85
1/1/24 15:53,Machine_4,71.61,1.46,5.66
1/1/24 15:54,Machine_6,75.48,0.85,5.04
1/1/24 15:55,Machine_2,74.56,1.5,4.91
1/1/24 15:56,Machine_9,72.9,1.7,4.45
1/1/24 15:57,Machine_9,72.61,1.58,4.74
1/1/24 15:58,Machine_2,73.78,1.23,4.95
1/1/24 15:59,Machine_1,69.79,1.46,6.35
1/1/24 16:00,Machine_1,70.26,1.13,4.79
1/1/24 16:01,Machine_7,67.37,1.05,6.1
1/1/24 16:02,Machine_10,71.78,1.61,4.74
1/1/24 16:03,Machine_3,61.84,1.84,5.7
1/1/24 16:04,Machine_7,73.17,1.43,5.88
1/1/24 16:05,Machine_7,70.51,1.37,5.13
1/1/24 16:06,Machine_7,64.11,1.74,5.07
1/1/24 16:07,Machine_3,67.94,1.41,4.57
1/1/24 16:08,Machine_4,67.89,1.85,4.71
1/1/24 16:09,Machine_7,78.08,1.61,5.54
1/1/24 16:10,Machine_5,63.06,1.46,4.21
1/1/24 16:11,Machine_4,68.79,1.13,5.05
1/1/24 16:12,Machine_9,71.18,2.25,4.87
1/1/24 16:13,Machine_1,64.29,1.53,4.82
1/1/24 16:14,Machine_3,75.1,1.71,4.68
1/1/24 16:15,Machine_1,66.69,1.48,5.74
1/1/24 16:16,Machine_9,73.06,1.53,4.77
1/1/24 16:17,Machine_5,74.91,1.75,3.87
1/1/24 16:18,Machine_8,71.15,1.68,4.59
1/1/24 16:19,Machine_4,71.04,1.41,4.74
1/1/24 16:20,Machine_4,67.33,2.03,5.25
1/1/24 16:21,Machine_10,85.54,1.21,5.27
1/1/24 16:22,Machine_5,71.13,1.33,4.91
1/1/24 16:23,Machine_10,78.3,2.01,4.95
1/1/24 16:24,Machine_2,74.64,0.89,4.64
1/1/24 16:25,Machine_8,66.83,1.63,5.3
1/1/24 16:26,Machine_9,63.64,1.35,4.08
1/1/24 16:27,Machine_1,71.87,0.81,5.33
1/1/24 16:28,Machine_10,62.49,1.79,4.89
1/1/24 16:29,Machine_5,64.91,1.76,5.26
1/1/24 16:30,Machine_10,80.96,0.91,4.91
1/1/24 16:31,Machine_2,69.88,1.29,5.34
1/1/24 16:32,Machine_9,79.93,1.31,5.47
1/1/24 16:33,Machine_9,70.67,1.42,5.14
1/1/24 16:34,Machine_6,70.78,1.39,5.32
1/1/24 16:35,Machine_5,64.72,2.29,5.06
1/1/24 16:36,Machine_3,67.36,1.72,4.78
